"","No","Prefecture","TradePrice","EstimateTradePrice.fit","EstimateTradePrice.lwr","EstimateTradePrice.upr"
"164994",  2954,"Ibaraki Prefecture",1.9e+07, 3.368648e+07, 3.246703e+07, 3.490594e+07
"165036",  3099,"Ibaraki Prefecture",1.4e+07, 2.518100e+07, 2.371628e+07, 2.664572e+07
"168629", 13771,"Ibaraki Prefecture",2.2e+07, 1.808014e+07, 1.763982e+07, 1.852047e+07
"168740", 14082,"Ibaraki Prefecture",1.1e+07, 2.176571e+07, 2.088731e+07, 2.264412e+07
"168760", 14159,"Ibaraki Prefecture",1.3e+07, 1.177267e+07, 1.032072e+07, 1.322463e+07
"168790", 14208,"Ibaraki Prefecture",1.6e+07, 3.530935e+07, 3.412345e+07, 3.649526e+07
"168874", 14510,"Ibaraki Prefecture",1.5e+07, 3.275087e+07, 3.175731e+07, 3.374442e+07
"168881", 14526,"Ibaraki Prefecture",2.6e+07, 2.875445e+07, 2.768397e+07, 2.982493e+07
"168930", 14652,"Ibaraki Prefecture",8.0e+06, 1.446657e+07, 1.413374e+07, 1.479940e+07
"168940", 14669,"Ibaraki Prefecture",9.0e+06, 5.899926e+06, 5.540660e+06, 6.259192e+06
"168992", 14778,"Ibaraki Prefecture",6.4e+06, 3.097869e+06, 1.915892e+06, 4.279846e+06
"169007", 14815,"Ibaraki Prefecture",2.8e+07, 3.101518e+07, 2.947861e+07, 3.255176e+07
"169146", 15341,"Ibaraki Prefecture",7.0e+06,-4.461380e+06,-6.344024e+06,-2.578736e+06
"169155", 15365,"Ibaraki Prefecture",2.4e+07, 3.262076e+07, 3.145350e+07, 3.378801e+07
"169297", 15996,"Ibaraki Prefecture",8.5e+06,-5.102256e+06,-6.013975e+06,-4.190537e+06
"169320", 16077,"Ibaraki Prefecture",4.2e+07, 8.680057e+06, 6.828705e+06, 1.053141e+07
"169327", 16115,"Ibaraki Prefecture",8.2e+06, 2.013759e+07, 1.936707e+07, 2.090810e+07
"169329", 16123,"Ibaraki Prefecture",2.3e+07,-3.620471e+07,-4.038048e+07,-3.202893e+07
"169330", 16124,"Ibaraki Prefecture",8.4e+06, 1.207785e+07, 1.169560e+07, 1.246010e+07
"169454", 16625,"Ibaraki Prefecture",9.8e+06, 8.198803e+06, 6.790280e+06, 9.607325e+06
"169465", 16679,"Ibaraki Prefecture",3.5e+06, 1.591682e+07, 1.356353e+07, 1.827011e+07
"169466", 16682,"Ibaraki Prefecture",1.3e+07, 3.554704e+07, 3.436205e+07, 3.673202e+07
"169478", 16746,"Ibaraki Prefecture",2.7e+06,-2.045585e+07,-2.271150e+07,-1.820020e+07
"169535", 16970,"Ibaraki Prefecture",2.5e+07, 3.964090e+07, 3.851886e+07, 4.076294e+07
"169616", 17266,"Ibaraki Prefecture",1.0e+07, 1.643360e+07, 1.600241e+07, 1.686480e+07
"169629", 17319,"Ibaraki Prefecture",2.4e+07, 3.184607e+07, 2.970912e+07, 3.398303e+07
"169631", 17326,"Ibaraki Prefecture",8.0e+06,-6.233972e+07,-6.561304e+07,-5.906639e+07
"169644", 17388,"Ibaraki Prefecture",6.3e+06, 8.271929e+06, 6.794916e+06, 9.748942e+06
"169645", 17389,"Ibaraki Prefecture",6.0e+06,-9.058397e+05,-1.300772e+06,-5.109069e+05
"169713", 17657,"Ibaraki Prefecture",1.4e+07, 2.613754e+07, 2.119113e+07, 3.108395e+07
"169740", 17727,"Ibaraki Prefecture",2.3e+07,-2.597055e+06,-2.867544e+06,-2.326567e+06
"169790", 17990,"Ibaraki Prefecture",1.8e+07, 2.709371e+07, 2.613827e+07, 2.804916e+07
"169839", 18199,"Ibaraki Prefecture",9.1e+06,-2.735465e+06,-4.055457e+06,-1.415474e+06
"169884", 18306,"Ibaraki Prefecture",1.6e+06, 4.673949e+06, 4.543326e+06, 4.804572e+06
"169955", 18581,"Ibaraki Prefecture",9.8e+06,-8.682249e+06,-1.026801e+07,-7.096483e+06
"170026", 18806,"Ibaraki Prefecture",2.2e+07, 1.632244e+07, 1.527028e+07, 1.737461e+07
"170027", 18809,"Ibaraki Prefecture",1.8e+07, 1.716420e+07, 1.666634e+07, 1.766207e+07
"170104", 19139,"Ibaraki Prefecture",2.2e+07, 2.408840e+07, 2.277320e+07, 2.540360e+07
"170134", 19264,"Ibaraki Prefecture",2.8e+07, 2.619373e+07, 2.580780e+07, 2.657966e+07
"170136", 19269,"Ibaraki Prefecture",1.9e+07, 4.608693e+07, 4.468523e+07, 4.748863e+07
"170138", 19271,"Ibaraki Prefecture",2.1e+07, 4.612261e+07, 4.472117e+07, 4.752404e+07
"170180", 19487,"Ibaraki Prefecture",7.9e+06, 1.234607e+07, 1.205240e+07, 1.263973e+07
"170363", 20115,"Ibaraki Prefecture",2.0e+07, 3.200741e+07, 3.074871e+07, 3.326611e+07
"170424", 20322,"Ibaraki Prefecture",1.6e+07,-2.240137e+07,-2.465527e+07,-2.014747e+07
"170427", 20327,"Ibaraki Prefecture",6.0e+06, 4.530032e+06, 4.267236e+06, 4.792827e+06
"170547", 20787,"Ibaraki Prefecture",1.3e+07,-8.771970e+06,-1.008275e+07,-7.461186e+06
"170570", 20854,"Ibaraki Prefecture",1.5e+07, 2.017479e+07, 1.929469e+07, 2.105489e+07
"170577", 20902,"Ibaraki Prefecture",3.8e+06, 7.073822e+06, 6.796543e+06, 7.351101e+06
"170613", 21056,"Ibaraki Prefecture",8.5e+06, 3.072226e+06, 2.409779e+06, 3.734673e+06
"170617", 21077,"Ibaraki Prefecture",1.0e+06,-2.308114e+07,-2.502928e+07,-2.113301e+07
"170629", 21135,"Ibaraki Prefecture",2.1e+07, 2.276387e+07, 2.173595e+07, 2.379179e+07
"170641", 21194,"Ibaraki Prefecture",1.2e+07, 5.516493e+06, 4.417388e+06, 6.615598e+06
"170669", 21314,"Ibaraki Prefecture",2.5e+07, 4.085819e+07, 3.964742e+07, 4.206896e+07
"170704", 21442,"Ibaraki Prefecture",2.1e+07, 1.022933e+07, 8.633192e+06, 1.182547e+07
"170714", 21461,"Ibaraki Prefecture",2.8e+07, 3.003327e+07, 2.829856e+07, 3.176798e+07
"170717", 21464,"Ibaraki Prefecture",2.8e+07, 3.301545e+07, 3.107991e+07, 3.495099e+07
"170772", 21579,"Ibaraki Prefecture",6.5e+06, 9.370362e+06, 7.489641e+06, 1.125108e+07
"170880", 21918,"Ibaraki Prefecture",3.6e+07, 3.404137e+07, 3.236026e+07, 3.572247e+07
"170905", 21983,"Ibaraki Prefecture",7.7e+06, 7.569343e+06, 6.894354e+06, 8.244333e+06
"170915", 22010,"Ibaraki Prefecture",2.1e+07, 3.710590e+07, 3.602895e+07, 3.818286e+07
"170916", 22012,"Ibaraki Prefecture",2.3e+07, 3.737008e+07, 3.628898e+07, 3.845117e+07
"170918", 22014,"Ibaraki Prefecture",9.5e+06, 1.780641e+07, 1.638888e+07, 1.922393e+07
"170920", 22016,"Ibaraki Prefecture",1.6e+07, 4.001129e+07, 3.865694e+07, 4.136564e+07
"170968", 22130,"Ibaraki Prefecture",1.5e+06,-2.838662e+07,-3.031043e+07,-2.646281e+07
"170979", 22154,"Ibaraki Prefecture",2.0e+07, 9.599661e+05,-2.675471e+06, 4.595404e+06
"170986", 22166,"Ibaraki Prefecture",1.1e+07,-1.371247e+07,-1.515490e+07,-1.227003e+07
"170992", 22175,"Ibaraki Prefecture",2.2e+07, 2.391022e+07, 2.290669e+07, 2.491375e+07
"170994", 22178,"Ibaraki Prefecture",6.0e+06,-5.410592e+06,-6.423594e+06,-4.397591e+06
"171030", 22268,"Ibaraki Prefecture",6.3e+06, 4.259749e+06, 3.313900e+06, 5.205598e+06
"171031", 22269,"Ibaraki Prefecture",2.0e+07, 2.737862e+07, 2.657832e+07, 2.817893e+07
"171036", 22277,"Ibaraki Prefecture",1.6e+07, 2.482805e+07, 2.411498e+07, 2.554112e+07
"171042", 22283,"Ibaraki Prefecture",1.3e+07, 2.145030e+07, 2.103923e+07, 2.186136e+07
"171198", 22681,"Ibaraki Prefecture",1.5e+07, 1.174956e+07, 1.082908e+07, 1.267004e+07
"171239", 22802,"Ibaraki Prefecture",4.5e+05, 3.977228e+06, 2.921717e+06, 5.032738e+06
"171271", 22897,"Ibaraki Prefecture",2.5e+07, 2.123049e+07, 1.922647e+07, 2.323452e+07
"171273", 22905,"Ibaraki Prefecture",1.0e+07, 7.388622e+06, 6.007766e+06, 8.769478e+06
"171274", 22908,"Ibaraki Prefecture",2.5e+07, 1.519547e+07, 1.427370e+07, 1.611724e+07
"171283", 22932,"Ibaraki Prefecture",1.7e+07, 3.483355e+07, 3.387035e+07, 3.579675e+07
"171382", 23167,"Ibaraki Prefecture",1.7e+06, 2.282438e+06, 2.191069e+06, 2.373807e+06
"171420", 23294,"Ibaraki Prefecture",1.5e+07, 2.720444e+07, 2.586618e+07, 2.854269e+07
"171529", 23553,"Ibaraki Prefecture",2.4e+06, 4.091777e+06, 3.783277e+06, 4.400277e+06
"171582", 23671,"Ibaraki Prefecture",5.7e+06, 1.903384e+07, 1.859355e+07, 1.947413e+07
"171605", 23723,"Ibaraki Prefecture",4.2e+06, 5.365356e+06, 4.948488e+06, 5.782225e+06
"171611", 23731,"Ibaraki Prefecture",1.4e+07, 1.302628e+07, 1.262356e+07, 1.342900e+07
"171632", 23782,"Ibaraki Prefecture",3.0e+06, 5.365356e+06, 4.948488e+06, 5.782225e+06
"171659", 23816,"Ibaraki Prefecture",2.0e+06, 4.986450e+06, 4.601572e+06, 5.371328e+06
"175443", 34977,"Ibaraki Prefecture",3.0e+07, 1.872482e+07, 1.820813e+07, 1.924152e+07
"175542", 35261,"Ibaraki Prefecture",3.5e+06, 2.012223e+06, 9.144823e+05, 3.109963e+06
"175559", 35322,"Ibaraki Prefecture",2.4e+07, 2.655138e+07, 2.615706e+07, 2.694570e+07
"175601", 35434,"Ibaraki Prefecture",3.1e+07, 3.367758e+07, 3.270871e+07, 3.464646e+07
"175617", 35468,"Ibaraki Prefecture",1.9e+07, 1.794604e+07, 1.645683e+07, 1.943524e+07
"175655", 35571,"Ibaraki Prefecture",3.7e+07, 3.143715e+07, 3.043945e+07, 3.243484e+07
"175674", 35625,"Ibaraki Prefecture",3.4e+07, 3.783965e+07, 3.613604e+07, 3.954327e+07
"175692", 35662,"Ibaraki Prefecture",4.8e+06, 1.408544e+07, 1.211784e+07, 1.605303e+07
"175734", 35746,"Ibaraki Prefecture",6.8e+06, 1.007814e+07, 9.690533e+06, 1.046574e+07
"175750", 35789,"Ibaraki Prefecture",4.0e+07, 3.788885e+07, 3.641440e+07, 3.936331e+07
"175764", 35819,"Ibaraki Prefecture",6.7e+06, 1.133701e+07, 1.017384e+07, 1.250019e+07
"175784", 35863,"Ibaraki Prefecture",2.0e+07, 3.541716e+07, 3.430053e+07, 3.653379e+07
"175803", 35902,"Ibaraki Prefecture",4.3e+07, 3.439348e+07, 3.313513e+07, 3.565182e+07
"175833", 35959,"Ibaraki Prefecture",4.2e+06, 9.110503e+06, 8.746100e+06, 9.474906e+06
"175839", 35968,"Ibaraki Prefecture",4.7e+07, 3.461366e+07, 3.334225e+07, 3.588507e+07
"175842", 35972,"Ibaraki Prefecture",1.8e+07, 2.733662e+07, 2.691448e+07, 2.775876e+07
"175844", 35978,"Ibaraki Prefecture",3.8e+07, 2.554382e+07, 2.459070e+07, 2.649693e+07
"175845", 35987,"Ibaraki Prefecture",2.0e+07, 7.008212e+07, 6.796631e+07, 7.219794e+07
"175971", 36239,"Ibaraki Prefecture",4.5e+07, 2.846797e+07, 2.733193e+07, 2.960401e+07
"175975", 36247,"Ibaraki Prefecture",1.0e+07,-6.975149e+05,-1.807367e+06, 4.123372e+05
"175977", 36271,"Ibaraki Prefecture",9.3e+06, 1.420502e+06, 7.291849e+05, 2.111818e+06
"176065", 36561,"Ibaraki Prefecture",2.2e+07, 2.361848e+07, 2.243566e+07, 2.480130e+07
"176125", 36701,"Ibaraki Prefecture",2.3e+07, 2.655138e+07, 2.615706e+07, 2.694570e+07
"176187", 36876,"Ibaraki Prefecture",8.7e+06, 2.494917e+06, 1.633183e+06, 3.356652e+06
"176427", 37506,"Ibaraki Prefecture",2.5e+07, 2.365287e+07, 2.321212e+07, 2.409363e+07
"176429", 37523,"Ibaraki Prefecture",1.9e+07, 2.500740e+07, 2.410586e+07, 2.590894e+07
"176444", 37557,"Ibaraki Prefecture",1.6e+07, 3.094968e+07, 2.977629e+07, 3.212307e+07
"176477", 37668,"Ibaraki Prefecture",1.2e+07, 4.292817e+06, 2.298718e+06, 6.286916e+06
"176524", 37793,"Ibaraki Prefecture",1.9e+07, 1.808014e+07, 1.763982e+07, 1.852047e+07
"176532", 37808,"Ibaraki Prefecture",2.2e+07, 1.789520e+07, 1.748109e+07, 1.830930e+07
"176632", 38158,"Ibaraki Prefecture",1.8e+07, 2.643207e+07, 2.536825e+07, 2.749589e+07
"176668", 38263,"Ibaraki Prefecture",2.0e+07, 3.907537e+07, 3.795203e+07, 4.019872e+07
"176734", 38450,"Ibaraki Prefecture",2.5e+06, 4.870173e+06, 4.050523e+06, 5.689823e+06
"176737", 38456,"Ibaraki Prefecture",6.4e+06, 6.737870e+06, 5.807961e+06, 7.667779e+06
"176751", 38492,"Ibaraki Prefecture",2.3e+07, 3.351076e+07, 3.243565e+07, 3.458586e+07
"176756", 38507,"Ibaraki Prefecture",2.0e+07, 2.800170e+07, 2.696707e+07, 2.903634e+07
"176758", 38509,"Ibaraki Prefecture",1.5e+07,-1.529217e+07,-1.657860e+07,-1.400574e+07
"176770", 38541,"Ibaraki Prefecture",1.4e+07, 2.786006e+07, 2.685248e+07, 2.886764e+07
"176774", 38548,"Ibaraki Prefecture",2.8e+07, 2.780368e+07, 2.727511e+07, 2.833225e+07
"176830", 38754,"Ibaraki Prefecture",3.0e+07,-3.465995e+08,-3.660875e+08,-3.271115e+08
"176871", 38952,"Ibaraki Prefecture",3.4e+07, 3.258163e+07, 3.138796e+07, 3.377530e+07
"177016", 39416,"Ibaraki Prefecture",3.8e+07, 4.049266e+07, 3.901096e+07, 4.197436e+07
"177017", 39418,"Ibaraki Prefecture",3.5e+07, 3.917693e+07, 3.775880e+07, 4.059505e+07
"177056", 39544,"Ibaraki Prefecture",9.8e+06, 1.019337e+07, 9.209998e+06, 1.117675e+07
"177136", 39855,"Ibaraki Prefecture",4.3e+07, 3.804433e+07, 3.686850e+07, 3.922016e+07
"177138", 39863,"Ibaraki Prefecture",3.0e+07, 3.998736e+07, 3.879195e+07, 4.118278e+07
"177156", 39903,"Ibaraki Prefecture",4.5e+07, 5.323848e+07, 5.151780e+07, 5.495917e+07
"177266", 40264,"Ibaraki Prefecture",8.0e+06, 1.076468e+07, 9.696630e+06, 1.183274e+07
"177283", 40339,"Ibaraki Prefecture",9.5e+06,-1.269286e+06,-2.442580e+06,-9.599255e+04
"177298", 40361,"Ibaraki Prefecture",1.1e+07, 2.646902e+07, 2.216214e+07, 3.077589e+07
"177336", 40521,"Ibaraki Prefecture",7.4e+06,-5.077975e+06,-6.016824e+06,-4.139125e+06
"177357", 40582,"Ibaraki Prefecture",1.4e+07, 2.433421e+07, 2.348363e+07, 2.518478e+07
"177396", 40706,"Ibaraki Prefecture",1.4e+07, 3.594681e+07, 3.383364e+07, 3.805998e+07
"177407", 40740,"Ibaraki Prefecture",2.0e+06, 1.637967e+06, 7.011659e+05, 2.574769e+06
"177525", 41229,"Ibaraki Prefecture",1.1e+07, 2.765816e+07, 2.600704e+07, 2.930929e+07
"177566", 41334,"Ibaraki Prefecture",9.5e+06, 1.503262e+07, 1.346901e+07, 1.659623e+07
"177673", 41616,"Ibaraki Prefecture",3.5e+06, 1.248834e+07, 1.128627e+07, 1.369042e+07
"177764", 41904,"Ibaraki Prefecture",9.5e+06, 1.284544e+07, 1.241439e+07, 1.327648e+07
"177794", 41986,"Ibaraki Prefecture",1.1e+06,-7.296235e+06,-8.039871e+06,-6.552598e+06
"177806", 42025,"Ibaraki Prefecture",7.9e+06, 1.022886e+07, 9.105963e+06, 1.135175e+07
"177847", 42115,"Ibaraki Prefecture",1.6e+07,-9.450268e+05,-3.843190e+06, 1.953137e+06
"177853", 42130,"Ibaraki Prefecture",1.8e+07, 2.947027e+07, 2.761878e+07, 3.132176e+07
"177869", 42172,"Ibaraki Prefecture",8.4e+06, 1.618936e+07, 1.465046e+07, 1.772825e+07
"177876", 42189,"Ibaraki Prefecture",2.9e+07, 3.002320e+07, 2.824765e+07, 3.179876e+07
"177893", 42284,"Ibaraki Prefecture",2.8e+07, 3.596256e+07, 3.446960e+07, 3.745552e+07
"177898", 42297,"Ibaraki Prefecture",7.0e+06, 2.486301e+07, 2.265614e+07, 2.706988e+07
"177908", 42321,"Ibaraki Prefecture",4.8e+06, 1.191262e+07, 1.079577e+07, 1.302948e+07
"177951", 42474,"Ibaraki Prefecture",2.0e+07,-1.988270e+08,-2.106253e+08,-1.870288e+08
"178021", 42693,"Ibaraki Prefecture",9.8e+06, 1.444880e+07, 1.310262e+07, 1.579499e+07
"178062", 42787,"Ibaraki Prefecture",1.5e+07, 1.113315e+07, 9.900247e+06, 1.236605e+07
"178128", 42968,"Ibaraki Prefecture",1.6e+07, 3.786544e+07, 3.617400e+07, 3.955687e+07
"178197", 43120,"Ibaraki Prefecture",6.5e+06,-1.042324e+08,-1.101822e+08,-9.828256e+07
"178245", 43348,"Ibaraki Prefecture",1.2e+07,-5.402202e+05,-1.335607e+06, 2.551665e+05
"178253", 43372,"Ibaraki Prefecture",8.3e+06, 1.211183e+07, 1.183433e+07, 1.238933e+07
"178290", 43478,"Ibaraki Prefecture",6.8e+06, 1.121303e+06, 1.059130e+05, 2.136693e+06
"181936", 56629,"Ibaraki Prefecture",2.7e+07, 9.172918e+06, 5.462513e+06, 1.288332e+07
"182077", 57208,"Ibaraki Prefecture",3.9e+07, 3.887031e+07, 3.716973e+07, 4.057089e+07
"182080", 57215,"Ibaraki Prefecture",1.5e+07, 8.063050e+06, 6.222347e+06, 9.903754e+06
"182082", 57217,"Ibaraki Prefecture",3.3e+07, 2.481627e+07, 2.375332e+07, 2.587923e+07
"182085", 57234,"Ibaraki Prefecture",1.3e+07,-2.528728e+06,-4.622886e+06,-4.345701e+05
"182186", 57626,"Ibaraki Prefecture",1.7e+07, 3.448297e+07, 3.309151e+07, 3.587443e+07
"182198", 57694,"Ibaraki Prefecture",9.5e+06, 1.148322e+07, 1.088562e+07, 1.208083e+07
"182270", 57946,"Ibaraki Prefecture",8.4e+06,-9.923112e+06,-1.116933e+07,-8.676890e+06
"182374", 58333,"Ibaraki Prefecture",3.3e+07, 3.379752e+07, 3.236928e+07, 3.522576e+07
"182418", 58474,"Ibaraki Prefecture",4.0e+07, 3.350379e+07, 3.215980e+07, 3.484779e+07
"182420", 58480,"Ibaraki Prefecture",1.1e+06, 4.353094e+06, 4.044960e+06, 4.661227e+06
"182443", 58550,"Ibaraki Prefecture",1.2e+07, 4.428562e+07, 4.284493e+07, 4.572630e+07
"182451", 58587,"Ibaraki Prefecture",2.2e+07, 2.588305e+07, 2.470887e+07, 2.705723e+07
"182509", 58795,"Ibaraki Prefecture",1.1e+07,-3.259813e+08,-3.454871e+08,-3.064756e+08
"182546", 58921,"Ibaraki Prefecture",1.5e+07, 3.542557e+06, 2.351645e+06, 4.733468e+06
"182608", 59173,"Ibaraki Prefecture",2.3e+07, 2.280846e+07, 2.211771e+07, 2.349920e+07
"182609", 59176,"Ibaraki Prefecture",2.1e+07, 2.280846e+07, 2.211771e+07, 2.349920e+07
"182610", 59178,"Ibaraki Prefecture",2.5e+07, 2.564270e+07, 2.489482e+07, 2.639058e+07
"182774", 59811,"Ibaraki Prefecture",2.2e+07, 1.286220e+07, 1.183411e+07, 1.389029e+07
"182827", 60157,"Ibaraki Prefecture",1.6e+07,-1.636451e+06,-2.874106e+06,-3.987960e+05
"182881", 60575,"Ibaraki Prefecture",1.1e+07,-2.150397e+06,-3.197281e+06,-1.103513e+06
"182975", 61127,"Ibaraki Prefecture",6.1e+06, 9.250798e+06, 4.321763e+06, 1.417983e+07
"182994", 61242,"Ibaraki Prefecture",3.9e+07,-6.403127e+07,-7.052135e+07,-5.754119e+07
"182995", 61249,"Ibaraki Prefecture",3.7e+06, 3.879305e+06, 3.142397e+06, 4.616212e+06
"183009", 61361,"Ibaraki Prefecture",9.9e+06,-1.117826e+07,-1.260024e+07,-9.756284e+06
"183102", 61695,"Ibaraki Prefecture",2.7e+06,-1.527154e+06,-3.189386e+06, 1.350784e+05
"183133", 61824,"Ibaraki Prefecture",1.3e+06,-1.157328e+06,-2.232473e+06,-8.218239e+04
"183201", 61995,"Ibaraki Prefecture",3.0e+06,-5.715675e+06,-7.079064e+06,-4.352286e+06
"183233", 62106,"Ibaraki Prefecture",9.5e+06, 1.136760e+07, 9.510170e+06, 1.322503e+07
"183248", 62128,"Ibaraki Prefecture",5.5e+06, 7.302056e+05,-2.025447e+04, 1.480666e+06
"183291", 62259,"Ibaraki Prefecture",8.0e+05, 6.021531e+05,-6.242169e+04, 1.266728e+06
"183318", 62321,"Ibaraki Prefecture",5.3e+06, 1.332484e+07, 1.227767e+07, 1.437201e+07
"183348", 62408,"Ibaraki Prefecture",1.0e+06, 2.020918e+06, 1.271621e+06, 2.770216e+06
"183367", 62444,"Ibaraki Prefecture",6.1e+07, 2.458154e+07, 2.360310e+07, 2.555999e+07
"183393", 62514,"Ibaraki Prefecture",4.4e+07, 4.786448e+07, 4.621468e+07, 4.951428e+07
"183394", 62517,"Ibaraki Prefecture",1.6e+07,-5.797905e+07,-6.448357e+07,-5.147453e+07
"183412", 62566,"Ibaraki Prefecture",4.0e+07, 3.804907e+07, 3.654671e+07, 3.955143e+07
"183415", 62583,"Ibaraki Prefecture",4.3e+07, 3.524034e+07, 3.367393e+07, 3.680675e+07
"183423", 62618,"Ibaraki Prefecture",6.5e+06, 1.930714e+06, 6.846374e+05, 3.176790e+06
"183425", 62624,"Ibaraki Prefecture",1.5e+06, 1.378847e+07, 1.295137e+07, 1.462557e+07
"183426", 62628,"Ibaraki Prefecture",2.5e+07, 8.059467e+06, 7.077972e+06, 9.040962e+06
"183428", 62642,"Ibaraki Prefecture",5.5e+06, 9.925728e+06, 8.770712e+06, 1.108074e+07
"183466", 62730,"Ibaraki Prefecture",4.0e+05, 2.701502e+06, 2.069226e+06, 3.333777e+06
"183519", 62934,"Ibaraki Prefecture",5.0e+06,-5.636836e+07,-5.885275e+07,-5.388397e+07
"183526", 62955,"Ibaraki Prefecture",1.9e+06,-4.776294e+06,-5.661087e+06,-3.891502e+06
"183670", 63425,"Ibaraki Prefecture",2.6e+07, 2.403641e+07, 2.313454e+07, 2.493828e+07
"183701", 63518,"Ibaraki Prefecture",2.3e+07, 1.654464e+07, 1.558229e+07, 1.750699e+07
"183764", 63716,"Ibaraki Prefecture",1.6e+07, 2.407073e+07, 2.261307e+07, 2.552838e+07
"183772", 63736,"Ibaraki Prefecture",8.5e+06,-9.061280e+06,-1.069342e+07,-7.429141e+06
"183775", 63749,"Ibaraki Prefecture",1.8e+07, 1.616539e+07, 1.482191e+07, 1.750888e+07
"183784", 63766,"Ibaraki Prefecture",1.9e+07, 2.076593e+07, 1.874873e+07, 2.278313e+07
"183851", 64020,"Ibaraki Prefecture",1.8e+07, 3.043440e+07, 2.811980e+07, 3.274899e+07
"183884", 64137,"Ibaraki Prefecture",3.3e+07, 4.618916e+07, 4.497808e+07, 4.740025e+07
"183891", 64169,"Ibaraki Prefecture",2.8e+07, 2.088190e+07, 2.032519e+07, 2.143862e+07
"183892", 64170,"Ibaraki Prefecture",2.7e+07, 2.715500e+07, 2.617425e+07, 2.813576e+07
"183911", 64211,"Ibaraki Prefecture",6.2e+07, 3.359223e+07, 3.245256e+07, 3.473191e+07
"183932", 64269,"Ibaraki Prefecture",1.9e+06, 6.178611e+05,-3.431606e+05, 1.578883e+06
"183949", 64387,"Ibaraki Prefecture",6.6e+06, 1.145188e+07, 1.009124e+07, 1.281252e+07
"183964", 64461,"Ibaraki Prefecture",3.5e+06,-2.751871e+06,-3.356517e+06,-2.147225e+06
"183984", 64525,"Ibaraki Prefecture",3.7e+06,-8.616277e+06,-9.841710e+06,-7.390843e+06
"184028", 64652,"Ibaraki Prefecture",1.7e+07, 4.417483e+05,-2.123603e+06, 3.007099e+06
"184042", 64675,"Ibaraki Prefecture",2.2e+07, 1.995476e+07, 1.957302e+07, 2.033651e+07
"184081", 64794,"Ibaraki Prefecture",3.5e+07, 3.201111e+07, 3.136729e+07, 3.265493e+07
"184139", 64938,"Ibaraki Prefecture",8.8e+06, 7.054834e+06, 6.123711e+06, 7.985957e+06
"184155", 64999,"Ibaraki Prefecture",2.9e+07, 2.261138e+07, 2.205675e+07, 2.316601e+07
"184158", 65011,"Ibaraki Prefecture",4.7e+07,-2.844330e+06,-6.626546e+06, 9.378865e+05
"184168", 65025,"Ibaraki Prefecture",1.7e+07, 2.070922e+07, 2.022034e+07, 2.119810e+07
"184194", 65064,"Ibaraki Prefecture",3.0e+07, 2.780368e+07, 2.727511e+07, 2.833225e+07
"184195", 65066,"Ibaraki Prefecture",1.9e+07, 1.495382e+07, 1.459301e+07, 1.531463e+07
"184197", 65068,"Ibaraki Prefecture",1.7e+07, 2.151187e+07, 2.086171e+07, 2.216202e+07
"184213", 65157,"Ibaraki Prefecture",1.5e+07, 2.360948e+07, 2.224491e+07, 2.497404e+07
"184219", 65194,"Ibaraki Prefecture",1.4e+07, 6.440521e+06, 4.793258e+06, 8.087784e+06
"184299", 65538,"Ibaraki Prefecture",6.0e+06,-7.983515e+06,-9.227727e+06,-6.739304e+06
"184316", 65685,"Ibaraki Prefecture",1.8e+06,-2.911829e+07,-3.072178e+07,-2.751479e+07
"184325", 65745,"Ibaraki Prefecture",1.0e+07, 1.069641e+07, 8.926608e+06, 1.246622e+07
"184334", 65769,"Ibaraki Prefecture",2.0e+07,-1.721722e+08,-1.839921e+08,-1.603523e+08
"184337", 65775,"Ibaraki Prefecture",1.2e+07, 3.085101e+06, 7.991117e+05, 5.371091e+06
"184401", 66085,"Ibaraki Prefecture",2.0e+07, 1.593799e+07, 1.015805e+07, 2.171793e+07
"184441", 66266,"Ibaraki Prefecture",2.8e+07, 2.495348e+07, 2.388677e+07, 2.602020e+07
"184444", 66287,"Ibaraki Prefecture",1.8e+07, 1.998765e+07, 1.880575e+07, 2.116955e+07
"184463", 66355,"Ibaraki Prefecture",2.1e+07, 2.220601e+07, 2.105340e+07, 2.335861e+07
"184466", 66362,"Ibaraki Prefecture",9.8e+06, 2.087176e+07, 1.974253e+07, 2.200099e+07
"184474", 66385,"Ibaraki Prefecture",2.0e+07, 3.904787e+07, 3.538559e+07, 4.271015e+07
"184475", 66391,"Ibaraki Prefecture",1.4e+07, 3.741767e+07, 3.448963e+07, 4.034570e+07
"184478", 66432,"Ibaraki Prefecture",8.0e+06, 4.974321e+06, 4.173122e+06, 5.775520e+06
"184556", 66780,"Ibaraki Prefecture",9.0e+06, 1.853269e+07, 1.657433e+07, 2.049104e+07
"184576", 66851,"Ibaraki Prefecture",6.0e+06,-5.428894e+06,-6.708769e+06,-4.149019e+06
"184585", 66870,"Ibaraki Prefecture",1.2e+07,-3.805717e+06,-7.315337e+06,-2.960961e+05
"184624", 67027,"Ibaraki Prefecture",1.2e+07, 1.878137e+07, 1.776100e+07, 1.980175e+07
"184687", 67226,"Ibaraki Prefecture",2.9e+07, 3.272641e+07, 3.155813e+07, 3.389469e+07
"184705", 67309,"Ibaraki Prefecture",7.9e+06, 3.853284e+05,-2.919561e+06, 3.690218e+06
"184707", 67315,"Ibaraki Prefecture",4.3e+06,-3.223668e+06,-4.523153e+06,-1.924182e+06
